Compliance_ID,Audit_Date,Company,Department,Plant,Deviation_Type,Severity,Root_Cause,CAPA_Status,Closure_Date,Compliance_Status,Risk_Score,Product,Batch_Number,Auditor,Remarks
CMP01850,2024-05-30,Novartis,R&D,Hyderabad,Documentation,Medium,Material Issue,Closed,2024-06-20,Compliant,95,Tablet,BT89477,Priya,Urgent
CMP01851,2024-01-04,Sun Pharma,R&D,Hyderabad,SOP,High,Equipment Failure,Closed,2024-01-23,Non-Compliant,86,Ointment,BT13161,Anil,No Remarks
CMP01853,2024-01-29,Dr. Reddy's,Warehouse,Chennai,SOP,Medium,Equipment Failure,Open,2024-02-14,Non-Compliant,16,Injection,BT62595,Priya,No Remarks
CMP01854,2025-11-09,GSK,QC,Pune,Calibration,Medium,Documentation Error,Open,2025-11-24,Non-Compliant,70,Ointment,BT27133,Ravi,Urgent
CMP01858,2025-01-17,Lupin,QA,Chennai,Cleaning,High,Training Issue,Closed,2025-01-25,Compliant,15,Ointment,BT30662,Sneha,No Remarks
CMP01860,2025-10-28,Abbott,R&D,Pune,Validation,Critical,Human Error,Closed,2025-11-06,Non-Compliant,27,Capsule,BT97728,Anil,Requires Review
CMP01862,2025-01-24,Aurobindo Pharma,R&D,Chennai,Documentation,High,Documentation Error,In Progress,2025-02-12,Non-Compliant,59,Ointment,BT80399,Anil,Follow SOP
CMP01864,2024-07-16,GSK,QC,Chennai,Cleaning,Medium,Material Issue,In Progress,2024-07-28,Compliant,28,Ointment,BT42167,Anil,Urgent
CMP01868,2025-08-07,Dr. Reddy's,Production,Bangalore,Calibration,Low,Human Error,In Progress,2025-08-24,Compliant,1,Capsule,BT48150,Ravi,Urgent
CMP01869,2024-12-12,GSK,Production,Bangalore,Equipment,Critical,Human Error,Open,2024-12-25,Compliant,87,Syrup,BT61388,Anil,No Remarks
CMP01870,2024-05-23,Mylan,QC,Hyderabad,Calibration,Low,Training Issue,In Progress,2024-06-09,Non-Compliant,71,Ointment,BT17804,Anil,Requires Review
CMP01871,2024-11-07,Cipla,QA,Chennai,Validation,Medium,Material Issue,Closed,2024-11-26,Compliant,38,Injection,BT10896,Ravi,Requires Review
CMP01874,2024-05-07,Lupin,R&D,Bangalore,Calibration,Critical,Material Issue,Open,2024-05-15,Non-Compliant,25,Tablet,BT83367,Ravi,No Remarks
CMP01875,2024-04-10,Cipla,Production,Vizag,Equipment,High,Equipment Failure,In Progress,2024-04-17,Non-Compliant,92,Capsule,BT29339,Anil,Urgent
CMP01877,2024-05-17,Novartis,R&D,Pune,Cleaning,Medium,Training Issue,Open,2024-06-06,Non-Compliant,63,Tablet,BT15205,Sneha,Follow SOP
CMP01881,2024-12-26,Novartis,Warehouse,Chennai,Validation,Medium,Equipment Failure,In Progress,2025-01-24,Compliant,84,Injection,BT42695,Anil,Urgent
CMP01885,2025-09-02,Novartis,Warehouse,Bangalore,Calibration,High,Material Issue,Open,2025-09-16,Non-Compliant,94,Injection,BT18504,Sneha,Requires Review
CMP01889,2024-01-28,Dr. Reddy's,Production,Hyderabad,Documentation,Low,Equipment Failure,Open,2024-02-05,Compliant,39,Injection,BT13111,Kiran,No Remarks
CMP01890,2025-04-03,Aurobindo Pharma,QA,Vizag,Documentation,High,Training Issue,In Progress,2025-04-05,Non-Compliant,2,Capsule,BT12700,Anil,Requires Review
CMP01891,2025-10-21,Pfizer,R&D,Hyderabad,Documentation,Critical,Human Error,Closed,2025-10-31,Non-Compliant,1,Tablet,BT92445,Anil,No Remarks
CMP01896,2024-07-16,Sun Pharma,Packaging,Bangalore,Equipment,Low,Training Issue,In Progress,2024-08-15,Compliant,99,Ointment,BT33946,Sneha,No Remarks
CMP01899,2024-06-17,Cipla,R&D,Hyderabad,Equipment,Medium,Human Error,In Progress,2024-07-08,Non-Compliant,64,Tablet,BT32778,Anil,Urgent
CMP01901,2025-03-19,Abbott,QC,Hyderabad,Documentation,High,Human Error,Open,2025-03-24,Non-Compliant,60,Capsule,BT41744,Priya,Follow SOP
CMP01909,2024-11-18,Sun Pharma,Warehouse,Chennai,Documentation,High,Training Issue,In Progress,2024-11-25,Non-Compliant,5,Capsule,BT27506,Priya,Follow SOP
CMP01913,2025-01-08,Lupin,QA,Pune,Documentation,Critical,Material Issue,Open,2025-02-03,Compliant,16,Injection,BT13192,Sneha,Requires Review
CMP01917,2025-06-03,Cipla,Production,Pune,Calibration,Medium,Human Error,In Progress,2025-07-02,Compliant,17,Injection,BT13102,Priya,Requires Review
CMP01918,2025-09-06,Lupin,Warehouse,Hyderabad,Equipment,Medium,Documentation Error,Closed,2025-09-13,Non-Compliant,13,Capsule,BT82408,Sneha,Requires Review
CMP01924,2025-12-01,Sun Pharma,Warehouse,Hyderabad,Validation,High,Human Error,Closed,2025-12-24,Compliant,23,Ointment,BT95879,Sneha,No Remarks
CMP01926,2025-04-16,Novartis,Warehouse,Hyderabad,Validation,Low,Training Issue,Open,2025-04-28,Non-Compliant,44,Capsule,BT46657,Ravi,Requires Review
CMP01930,2025-03-28,Pfizer,R&D,Chennai,Equipment,Critical,Documentation Error,Closed,2025-04-15,Compliant,97,Tablet,BT61811,Sneha,Urgent
CMP01931,2025-10-18,Mylan,Warehouse,Bangalore,SOP,High,Documentation Error,Closed,2025-10-23,Compliant,10,Injection,BT85365,Priya,No Remarks
CMP01933,2025-02-02,Mylan,Production,Vizag,Documentation,Critical,Equipment Failure,In Progress,2025-02-14,Compliant,61,Injection,BT75053,Ravi,Requires Review
CMP01934,2025-01-07,Abbott,Warehouse,Chennai,Validation,Medium,Training Issue,In Progress,2025-01-20,Compliant,48,Capsule,BT49968,Priya,Follow SOP
CMP01935,2025-02-01,Abbott,Production,Chennai,SOP,Low,Documentation Error,In Progress,2025-02-14,Compliant,90,Tablet,BT36500,Anil,No Remarks
CMP01940,2024-06-26,Mylan,QA,Chennai,Validation,High,Equipment Failure,Open,2024-07-10,Non-Compliant,73,Tablet,BT70427,Ravi,Requires Review
CMP01943,2025-02-14,Pfizer,QC,Vizag,Validation,Critical,Documentation Error,Closed,2025-03-14,Non-Compliant,42,Tablet,BT74357,Anil,No Remarks
CMP01945,2025-09-13,Sun Pharma,Packaging,Pune,Cleaning,Critical,Equipment Failure,Closed,2025-09-19,Non-Compliant,56,Ointment,BT14905,Priya,Requires Review
CMP01946,2024-03-30,Aurobindo Pharma,QA,Hyderabad,Documentation,Low,Human Error,Open,2024-04-08,Non-Compliant,86,Syrup,BT56352,Anil,No Remarks
CMP01951,2024-01-05,Cipla,R&D,Hyderabad,SOP,Critical,Material Issue,In Progress,2024-01-10,Non-Compliant,21,Capsule,BT26279,Anil,No Remarks
CMP01953,2025-10-09,Novartis,QA,Vizag,Equipment,Medium,Equipment Failure,In Progress,2025-11-04,Compliant,36,Capsule,BT17032,Sneha,Follow SOP
CMP01954,2024-11-16,Lupin,Packaging,Vizag,Equipment,High,Human Error,Closed,2024-12-14,Non-Compliant,48,Ointment,BT37834,Priya,Requires Review
CMP01958,2024-03-01,Novartis,R&D,Vizag,Cleaning,Low,Material Issue,In Progress,2024-03-31,Non-Compliant,65,Injection,BT68518,Sneha,Requires Review
CMP01959,2024-08-08,Dr. Reddy's,Packaging,Chennai,Documentation,Low,Equipment Failure,Closed,2024-08-31,Non-Compliant,77,Ointment,BT57530,Anil,Urgent
CMP01960,2025-11-14,Cipla,Production,Hyderabad,Calibration,High,Documentation Error,In Progress,2025-12-14,Non-Compliant,77,Tablet,BT10505,Anil,Follow SOP
CMP01962,2025-10-06,GSK,QA,Pune,Validation,Critical,Training Issue,In Progress,2025-10-11,Non-Compliant,14,Ointment,BT38612,Priya,No Remarks
CMP01968,2025-02-27,Abbott,QC,Hyderabad,Validation,Low,Human Error,Open,2025-03-01,Non-Compliant,20,Ointment,BT83343,Priya,No Remarks
CMP01972,2024-01-17,Cipla,QC,Pune,Cleaning,High,Material Issue,Open,2024-02-03,Compliant,100,Injection,BT68710,Priya,Urgent
CMP01975,2024-06-22,Mylan,QC,Bangalore,Documentation,High,Material Issue,Closed,2024-07-01,Non-Compliant,54,Capsule,BT97453,Anil,Follow SOP
CMP01977,2025-05-20,Novartis,QA,Vizag,Documentation,Low,Material Issue,Closed,,Compliant,4,Capsule,BT41517,Kiran,No Remarks
CMP01978,2025-01-07,Dr. Reddy's,QA,Bangalore,Documentation,Low,Material Issue,In Progress,2025-01-12,Compliant,11,Syrup,BT15963,Priya,Requires Review
CMP01981,2024-11-16,GSK,R&D,Pune,Documentation,Critical,Equipment Failure,Closed,2024-11-26,Compliant,69,Tablet,BT43359,Ravi,No Remarks
CMP01983,2025-12-28,Abbott,QA,Pune,SOP,High,Training Issue,Open,2026-01-04,Compliant,21,Capsule,BT24641,Ravi,Urgent
CMP01984,2025-04-23,Sun Pharma,QC,Hyderabad,Calibration,High,Human Error,Closed,2025-05-12,Non-Compliant,65,Tablet,BT66755,Sneha,No Remarks
CMP01985,2025-02-25,Cipla,QA,Pune,Cleaning,Low,Equipment Failure,Open,2025-03-21,Compliant,22,Ointment,BT85153,Anil,No Remarks
CMP01989,2025-07-15,Dr. Reddy's,Packaging,Vizag,Documentation,Low,Equipment Failure,Closed,2025-07-21,Compliant,55,Syrup,BT80013,Ravi,No Remarks
CMP01992,2025-07-09,Pfizer,Packaging,Pune,Cleaning,Low,Documentation Error,Closed,2025-07-31,Non-Compliant,54,Ointment,BT54345,Priya,Follow SOP
CMP01997,2025-12-28,Cipla,Packaging,Pune,SOP,Low,Training Issue,Open,2026-01-05,Compliant,40,Syrup,BT92676,Priya,No Remarks
CMP01999,2025-07-23,Dr. Reddy's,QA,Bangalore,SOP,Medium,Training Issue,Closed,2025-08-06,Compliant,11,Tablet,BT71235,Anil,Follow SOP
CMP02000,2025-08-12,Lupin,QC,Vizag,Calibration,High,Training Issue,Closed,2025-08-21,Compliant,65,Injection,BT19777,Priya,No Remarks
CMP02002,2025-09-25,Abbott,Warehouse,Bangalore,Documentation,High,Training Issue,Closed,,Compliant,68,Injection,BT72928,Kiran,Requires Review
CMP02006,2024-12-24,Novartis,Production,Hyderabad,Documentation,High,Training Issue,Open,2025-01-12,Compliant,62,Ointment,BT91393,Kiran,Urgent
CMP02021,2025-06-25,Mylan,QC,Vizag,Documentation,Medium,Equipment Failure,Closed,2025-07-16,Compliant,94,Tablet,BT14117,Kiran,Requires Review
CMP02023,2024-04-23,Novartis,QC,Chennai,SOP,High,Material Issue,Closed,2024-05-13,Non-Compliant,27,Tablet,BT80432,Kiran,Requires Review
CMP02024,2024-07-15,Lupin,QA,Chennai,Equipment,Medium,Training Issue,In Progress,2024-08-07,Compliant,60,Capsule,BT59350,Anil,No Remarks
CMP02026,2025-11-07,Abbott,Warehouse,Vizag,Equipment,Critical,Equipment Failure,In Progress,2025-11-12,Compliant,21,Injection,BT76485,Kiran,Requires Review
CMP02029,2024-06-08,GSK,R&D,Chennai,Cleaning,Critical,Documentation Error,In Progress,2024-07-07,Non-Compliant,98,Tablet,BT99765,Anil,Urgent
CMP02030,2025-04-07,Cipla,R&D,Chennai,Calibration,Medium,Human Error,Open,2025-04-09,Non-Compliant,86,Syrup,BT73380,Ravi,Urgent
CMP02034,2024-09-13,Dr. Reddy's,R&D,Vizag,SOP,Low,Material Issue,Closed,2024-09-27,Non-Compliant,25,Capsule,BT44183,Anil,No Remarks
CMP02039,2025-02-04,Sun Pharma,R&D,Hyderabad,SOP,High,Equipment Failure,Closed,2025-02-24,Compliant,3,Capsule,BT50440,Kiran,Requires Review
CMP02040,2025-12-27,Novartis,QC,Hyderabad,Documentation,Critical,Material Issue,In Progress,2026-01-11,Compliant,2,Ointment,BT10433,Sneha,No Remarks
CMP02042,2025-03-10,Aurobindo Pharma,Warehouse,Vizag,Cleaning,Medium,Training Issue,In Progress,2025-03-23,Non-Compliant,44,Capsule,BT36352,Sneha,No Remarks
CMP02050,2025-11-18,Cipla,Warehouse,Hyderabad,SOP,Low,Equipment Failure,In Progress,2025-11-26,Compliant,9,Tablet,BT85738,Kiran,Urgent
CMP02056,2024-09-20,Aurobindo Pharma,Warehouse,Chennai,Calibration,Medium,Human Error,In Progress,2024-10-03,Non-Compliant,14,Tablet,BT85284,Kiran,Follow SOP
CMP02057,2025-08-12,GSK,Warehouse,Bangalore,Calibration,Critical,Equipment Failure,Closed,2025-08-25,Compliant,14,Ointment,BT96011,Ravi,Requires Review
CMP02061,2025-12-23,Lupin,QA,Chennai,Documentation,Critical,Material Issue,Closed,2025-12-24,Compliant,29,Tablet,BT20181,Sneha,No Remarks
CMP02062,2025-02-28,GSK,QC,Chennai,Validation,Critical,Equipment Failure,Open,2025-03-02,Compliant,8,Ointment,BT68184,Anil,Urgent
CMP02065,2024-10-31,Mylan,Packaging,Hyderabad,Calibration,Medium,Human Error,In Progress,2024-11-22,Non-Compliant,14,Tablet,BT51244,Sneha,Urgent
CMP02067,2025-08-19,Sun Pharma,QC,Vizag,Calibration,Critical,Training Issue,In Progress,2025-08-27,Non-Compliant,49,Capsule,BT37075,Kiran,No Remarks
CMP02071,2024-04-02,Novartis,R&D,Vizag,Equipment,Medium,Equipment Failure,In Progress,,Non-Compliant,94,Ointment,BT57255,Anil,Follow SOP
CMP02072,2025-01-11,Sun Pharma,Production,Hyderabad,SOP,Medium,Training Issue,Closed,2025-01-20,Compliant,4,Capsule,BT76202,Priya,Urgent
CMP02073,2025-05-01,Novartis,Production,Bangalore,Cleaning,High,Human Error,Closed,2025-05-08,Non-Compliant,84,Tablet,BT35519,Priya,Follow SOP
CMP02074,2024-03-02,Aurobindo Pharma,Warehouse,Bangalore,Cleaning,Medium,Documentation Error,Open,2024-03-19,Compliant,27,Ointment,BT32282,Anil,No Remarks
CMP02075,2025-03-25,Aurobindo Pharma,Packaging,Vizag,Documentation,High,Material Issue,Closed,2025-03-31,Non-Compliant,6,Syrup,BT30669,Sneha,Requires Review
CMP02076,2025-06-10,Lupin,Production,Pune,Equipment,Medium,Material Issue,Open,2025-07-05,Compliant,56,Injection,BT95458,Priya,No Remarks
CMP02080,2025-02-02,Dr. Reddy's,Warehouse,Pune,Equipment,High,Human Error,Open,2025-02-23,Non-Compliant,20,Ointment,BT85004,Priya,Follow SOP
CMP02083,2025-12-12,Dr. Reddy's,QC,Bangalore,Calibration,Medium,Equipment Failure,Open,2025-12-18,Non-Compliant,18,Syrup,BT61442,Kiran,No Remarks
CMP02087,2025-08-27,GSK,Production,Pune,Calibration,High,Human Error,Closed,2025-09-17,Compliant,41,Ointment,BT26417,Priya,Urgent
CMP02089,2024-12-31,Abbott,Packaging,Bangalore,Equipment,High,Material Issue,Closed,2025-01-13,Non-Compliant,49,Syrup,BT27707,Priya,Urgent
CMP02091,2025-11-25,Cipla,Production,Pune,Validation,High,Training Issue,Closed,2025-12-14,Non-Compliant,48,Syrup,BT64884,Kiran,Follow SOP
CMP02092,2025-07-26,Pfizer,Production,Vizag,Equipment,Medium,Material Issue,Open,2025-08-25,Compliant,44,Syrup,BT60524,Anil,Requires Review
CMP02100,2024-04-12,Aurobindo Pharma,R&D,Hyderabad,Calibration,High,Training Issue,Open,2024-05-06,Non-Compliant,54,Tablet,BT79417,Anil,Follow SOP
CMP02112,2024-09-02,GSK,Production,Chennai,Cleaning,High,Training Issue,Closed,2024-09-19,Non-Compliant,48,Syrup,BT24445,Anil,No Remarks
CMP02115,2025-01-09,Lupin,Warehouse,Chennai,Equipment,Critical,Equipment Failure,Open,2025-01-12,Compliant,59,Injection,BT42922,Anil,No Remarks
CMP02119,2024-01-19,Sun Pharma,Packaging,Vizag,SOP,Low,Training Issue,In Progress,2024-01-30,Compliant,44,Ointment,BT24720,Ravi,Follow SOP
CMP02120,2025-01-20,Mylan,QA,Hyderabad,Calibration,High,Equipment Failure,Open,2025-02-12,Compliant,9,Syrup,BT64374,Kiran,Follow SOP
CMP02123,2024-09-07,Dr. Reddy's,Production,Pune,Cleaning,High,Training Issue,Closed,2024-09-15,Compliant,28,Injection,BT85327,Kiran,Follow SOP
CMP02126,2025-08-13,Abbott,QC,Chennai,Validation,Low,Training Issue,In Progress,2025-08-21,Compliant,76,Tablet,BT66802,Kiran,Urgent
CMP02127,2025-01-16,Novartis,Packaging,Vizag,SOP,Medium,Equipment Failure,Closed,2025-01-29,Compliant,11,Syrup,BT54624,Priya,Follow SOP
CMP02129,2024-05-13,Lupin,Production,Pune,SOP,High,Training Issue,In Progress,2024-06-01,Compliant,36,Injection,BT42336,Kiran,No Remarks
CMP02133,2025-04-12,Pfizer,QC,Vizag,Documentation,Critical,Human Error,Closed,2025-04-21,Non-Compliant,56,Capsule,BT59605,Priya,No Remarks
CMP02141,2024-06-09,Novartis,QA,Pune,Equipment,Critical,Equipment Failure,In Progress,2024-07-01,Non-Compliant,67,Tablet,BT55263,Ravi,Urgent
CMP02143,2024-09-13,Aurobindo Pharma,R&D,Hyderabad,Documentation,Medium,Training Issue,In Progress,2024-10-12,Non-Compliant,77,Injection,BT10132,Sneha,Urgent
CMP02145,2025-04-30,Novartis,R&D,Chennai,Calibration,Low,Equipment Failure,In Progress,2025-05-05,Compliant,28,Injection,BT35850,Sneha,No Remarks
CMP02148,2024-06-29,Pfizer,Warehouse,Hyderabad,Calibration,High,Material Issue,Closed,2024-07-27,Non-Compliant,52,Tablet,BT18082,Sneha,Requires Review
CMP02149,2025-02-03,GSK,R&D,Pune,Calibration,Low,Human Error,Closed,2025-02-08,Compliant,12,Injection,BT35612,Sneha,Requires Review
CMP02151,2024-02-07,Pfizer,Production,Bangalore,Calibration,Medium,Material Issue,Open,2024-02-23,Non-Compliant,2,Capsule,BT85219,Priya,Requires Review
CMP02154,2025-12-10,Novartis,QC,Vizag,Documentation,Medium,Equipment Failure,Open,2025-12-22,Compliant,78,Capsule,BT56768,Priya,No Remarks
CMP02162,2025-01-08,Mylan,Packaging,Bangalore,Calibration,Critical,Training Issue,Closed,2025-01-15,Compliant,32,Ointment,BT80152,Anil,Follow SOP
CMP02166,2024-03-09,Abbott,QA,Hyderabad,SOP,High,Equipment Failure,In Progress,2024-03-28,Compliant,32,Syrup,BT54070,Priya,Requires Review
CMP02182,2024-10-30,Novartis,R&D,Pune,Calibration,Medium,Equipment Failure,In Progress,2024-11-27,Compliant,99,Tablet,BT44059,Anil,Requires Review
CMP02183,2025-08-28,Novartis,R&D,Pune,Calibration,Low,Equipment Failure,Closed,2025-09-27,Compliant,39,Ointment,BT59345,Ravi,Urgent
CMP02184,2024-02-22,Novartis,Packaging,Pune,Validation,High,Material Issue,Open,2024-03-12,Compliant,3,Ointment,BT48542,Sneha,No Remarks
CMP02185,2024-04-21,Cipla,QA,Bangalore,Cleaning,Low,Equipment Failure,Open,2024-05-13,Compliant,45,Syrup,BT24156,Priya,Urgent
CMP02187,2025-10-25,Abbott,Packaging,Hyderabad,Cleaning,Critical,Human Error,Closed,2025-11-11,Compliant,49,Injection,BT43092,Sneha,No Remarks
CMP02191,2024-12-27,Aurobindo Pharma,Warehouse,Chennai,Equipment,Low,Human Error,In Progress,2025-01-07,Non-Compliant,45,Tablet,BT85450,Anil,Follow SOP
CMP02192,2024-05-15,GSK,R&D,Hyderabad,Validation,High,Training Issue,In Progress,2024-06-12,Compliant,90,Syrup,BT30493,Sneha,No Remarks
CMP02193,2024-06-03,Dr. Reddy's,QA,Vizag,SOP,Medium,Documentation Error,Closed,2024-06-16,Compliant,58,Capsule,BT30270,Sneha,Requires Review
CMP02197,2024-08-14,Sun Pharma,QA,Hyderabad,Cleaning,Low,Documentation Error,Closed,2024-08-21,Compliant,21,Syrup,BT27717,Kiran,No Remarks
CMP02210,2024-03-20,Dr. Reddy's,R&D,Bangalore,Documentation,High,Material Issue,Open,2024-04-02,Compliant,14,Tablet,BT72306,Ravi,Urgent
CMP02213,2025-02-28,Abbott,Production,Pune,Equipment,Critical,Human Error,In Progress,2025-03-11,Non-Compliant,75,Injection,BT71711,Ravi,Urgent
CMP02217,2024-01-06,Dr. Reddy's,QC,Pune,Documentation,Low,Documentation Error,Open,2024-01-13,Compliant,84,Tablet,BT23569,Priya,Urgent
CMP02220,2025-11-07,Novartis,Production,Vizag,Equipment,Low,Material Issue,Open,2025-11-30,Compliant,30,Syrup,BT48515,Priya,No Remarks
CMP02224,2025-04-08,Pfizer,Warehouse,Bangalore,Calibration,Low,Training Issue,Closed,2025-05-02,Non-Compliant,64,Capsule,BT45057,Priya,Follow SOP
CMP02225,2025-11-01,Pfizer,R&D,Vizag,Equipment,Critical,Equipment Failure,Open,2025-11-28,Non-Compliant,41,Injection,BT10537,Kiran,Requires Review
CMP02227,2025-05-09,Sun Pharma,Packaging,Pune,SOP,Medium,Material Issue,In Progress,2025-06-08,Compliant,37,Syrup,BT93289,Ravi,No Remarks
CMP02236,2025-08-21,GSK,Production,Vizag,Cleaning,Medium,Material Issue,Open,2025-09-17,Compliant,29,Syrup,BT82599,Priya,Requires Review
CMP02242,2024-04-12,Aurobindo Pharma,Production,Hyderabad,Validation,Critical,Equipment Failure,Closed,2024-05-01,Compliant,93,Capsule,BT43506,Ravi,Requires Review
CMP02243,2025-05-14,Aurobindo Pharma,Production,Hyderabad,Cleaning,Low,Human Error,In Progress,2025-05-30,Compliant,7,Injection,BT58636,Kiran,Requires Review
CMP02247,2024-09-26,Pfizer,QA,Bangalore,Cleaning,Low,Documentation Error,Closed,2024-10-06,Compliant,73,Tablet,BT25341,Sneha,Urgent
CMP02263,2025-06-24,GSK,R&D,Chennai,Equipment,Medium,Equipment Failure,In Progress,2025-07-15,Non-Compliant,52,Capsule,BT63706,Sneha,No Remarks
CMP02266,2024-06-26,GSK,Packaging,Hyderabad,Cleaning,Medium,Material Issue,In Progress,2024-07-07,Compliant,27,Syrup,BT97803,Ravi,No Remarks
CMP02268,2024-01-04,Cipla,R&D,Chennai,Equipment,Critical,Documentation Error,Closed,2024-01-07,Compliant,32,Tablet,BT81093,Priya,No Remarks
CMP02271,2025-10-07,Cipla,Production,Hyderabad,Cleaning,Low,Material Issue,Open,2025-11-01,Compliant,52,Injection,BT16105,Anil,Follow SOP
CMP02278,2024-07-08,Sun Pharma,R&D,Hyderabad,Documentation,Critical,Human Error,In Progress,2024-07-12,Non-Compliant,73,Syrup,BT30510,Ravi,No Remarks
CMP02279,2025-09-23,Aurobindo Pharma,QA,Chennai,Cleaning,Medium,Training Issue,Closed,2025-10-21,Non-Compliant,52,Capsule,BT95239,Anil,No Remarks
CMP02282,2024-06-02,Sun Pharma,Production,Pune,Validation,High,Training Issue,In Progress,2024-06-13,Non-Compliant,97,Syrup,BT54238,Anil,No Remarks
CMP02284,2024-06-23,Lupin,Warehouse,Bangalore,Calibration,Critical,Equipment Failure,In Progress,2024-07-06,Non-Compliant,99,Syrup,BT74708,Ravi,No Remarks
CMP02286,2025-07-30,GSK,Packaging,Hyderabad,Cleaning,Low,Human Error,Open,2025-08-21,Non-Compliant,69,Injection,BT38831,Sneha,Follow SOP
CMP02287,2025-08-13,Sun Pharma,QA,Bangalore,Equipment,Medium,Human Error,Closed,2025-08-29,Compliant,42,Tablet,BT74790,Sneha,No Remarks
CMP02289,2025-10-02,Cipla,Warehouse,Vizag,Validation,Critical,Equipment Failure,Closed,2025-10-16,Compliant,34,Tablet,BT93242,Kiran,Requires Review
CMP02296,2025-07-06,Mylan,Packaging,Vizag,Documentation,High,Human Error,Closed,2025-07-16,Non-Compliant,8,Injection,BT95210,Sneha,No Remarks
CMP02297,2025-12-26,Pfizer,Packaging,Chennai,Documentation,Critical,Training Issue,Closed,2026-01-13,Non-Compliant,79,Injection,BT82672,Priya,No Remarks
CMP02299,2024-12-01,Cipla,Warehouse,Pune,Equipment,High,Human Error,Closed,2024-12-31,Compliant,66,Ointment,BT52664,Ravi,Urgent
CMP02302,2024-01-23,Pfizer,Production,Pune,Validation,Critical,Material Issue,Open,2024-02-15,Compliant,99,Syrup,BT63368,Kiran,Requires Review
CMP02303,2025-01-26,Cipla,Packaging,Bangalore,SOP,High,Equipment Failure,In Progress,2025-02-13,Compliant,49,Injection,BT64103,Priya,Urgent
CMP02304,2024-02-16,Lupin,Production,Chennai,Documentation,Medium,Equipment Failure,In Progress,2024-03-02,Non-Compliant,69,Ointment,BT39075,Sneha,Urgent
CMP02308,2024-01-06,Abbott,QC,Hyderabad,Cleaning,Medium,Equipment Failure,Closed,2024-01-07,Compliant,95,Syrup,BT51219,Sneha,No Remarks
CMP02315,2024-11-23,Sun Pharma,R&D,Vizag,Cleaning,Critical,Material Issue,Open,2024-12-23,Non-Compliant,91,Syrup,BT24013,Priya,Urgent
CMP02316,2025-06-22,Dr. Reddy's,Warehouse,Vizag,Calibration,Low,Documentation Error,Open,2025-07-09,Compliant,37,Tablet,BT72655,Anil,Urgent
CMP02321,2025-09-22,Novartis,QA,Vizag,Validation,Critical,Documentation Error,Closed,2025-09-27,Compliant,8,Injection,BT62618,Anil,Urgent
CMP02323,2024-02-23,Mylan,Production,Pune,Documentation,Medium,Training Issue,In Progress,2024-03-18,Compliant,73,Tablet,BT16154,Kiran,No Remarks
