Compliance_ID,Audit_Date,Company,Department,Plant,Deviation_Type,Severity,Root_Cause,CAPA_Status,Closure_Date,Compliance_Status,Risk_Score,Product,Batch_Number,Auditor,Remarks
CMP01122,2025-12-12,GSK,R&D,Pune,Equipment,Low,Training Issue,Closed,2026-01-06,Compliant,91,Injection,BT80469,Sneha,Requires Review
CMP01123,2025-05-17,Dr. Reddy's,Warehouse,Hyderabad,Cleaning,High,Training Issue,In Progress,2025-05-21,Compliant,150,Capsule,BT87417,Kiran,
CMP01124,2024-03-07,Aurobindo Pharma,Warehouse,Vizag,Cleaning,Medium,Training Issue,Closed,2024-03-24,Non-Compliant,150,Tablet,BT40480,Ravi,
CMP01125,2024-01-13,Cipla,Production,Pune,SOP,High,Training Issue,Closed,2024-02-02,Compliant,150,Tablet,BT95879,Priya,Requires Review
CMP01126,2024-03-28,Abbott,Production,Chennai,Calibration,High,Training Issue,Open,,Compliant,150,Injection,BT41483,Kiran,NA
CMP01127,2024-03-01,Abbott,Warehouse,Hyderabad,Validation,High,Material Issue,Closed,2024-03-21,Compliant,150,Injection,BT85279,Sneha,Requires Review
CMP01128,2024-07-06,Aurobindo Pharma,QC,Vizag,Cleaning,Low,Human Error,Open,,Compliant,5,Injection,BT60144,Kiran,Urgent
CMP01129,2024-04-11,Sun Pharma,Prodction,Vizag,Documentation,Medium,Human Error,In Progress,2024-05-04,Non-Compliant,100,Syrup,BT64277,Priya,NA
CMP01130,2025-08-07,Sun Pharma,QA,Hyderabad,Documentation,Hgh,Documentation Error,Open,2025-08-19,Compliant,-5,Tablet,BT13407,Sneha,Requires Review
CMP01131,2025-09-22,GSK,Production,Pune,Validation,Medium,Human Error,In Progress,2025-10-07,Non-Compliant,-5,Syrup,BT74961,Priya,Requires Review
CMP01132,2024-05-02,Abbott,QC,Hyderabad,Validation,High,Equipment Failure,In Progress,2024-05-03,Compliant,61,Syrup,BT43663,Anil,Requires Review
CMP01133,2025-02-20,Cipla,QA,Hyderabad,Calibration,Medium,Documentation Error,Open,2025-02-22,Compliant,44,Capsule,BT87032,Anil,NA
CMP01134,2024-05-25,Cipla,R&D,Pune,Validation,Low,Human Error,Open,2024-06-18,Compliant,-5,Injection,BT51393,Ravi,Requires Review
CMP01135,2024-05-13,Cipla,Warehouse,Bangalore,Equipment,Low,Training Issue,In Progress,2024-05-29,Non-Compliant,150,Tablet,BT27224,Ravi,NA
CMP01136,2025-08-11,GSK,Production,Pune,Calibration,High,Training Issue,In Progress,2025-09-02,Non-Compliant,150,Ointment,BT66093,Kiran,Urgent
CMP01137,2024-05-09,Sun Pharma,Warehouse,Chennai,Calibration,Critical,Equipment Failure,Closed,2024-05-16,Compliant,73,Ointment,BT14263,Sneha,Follow SOP
CMP01138,2025-09-26,GSK,Packaging,Vizag,Cleaning,Medium,Material Issue,In Progress,2025-10-24,Compliant,150,Capsule,BT46516,Kiran,Follow SOP
CMP01139,2025-06-06,Novartis,QC,Bangalore,Equipment,Critical,Documentation Error,Open,2025-06-20,Compliant,92,Capsule,BT18640,Priya,Requires Review
CMP01140,2025-05-18,Sun Pharma,R&D,Hyderabad,Documentation,Medium,Human Error,In Progress,2025-06-09,Non-Compliant,150,Syrup,BT69432,Priya,
CMP01141,2024-04-23,Dr. Reddy's,Production,Pune,Documentation,Low,Human Error,In Progress,2024-05-13,Compliant,-5,Capsule,BT40814,Priya,Urgent
CMP01142,2024-07-25,Lupin,Warehouse,Chennai,Documentation,Critical,Material Issue,Closed,2024-08-24,Non-Compliant,150,Capsule,BT15325,Ravi,NA
CMP01143,2025-09-03,Abbott,Packaging,Hyderabad,Documentation,High,Material Issue,Open,2025-09-30,Non-Compliant,-5,Ointment,BT82783,Anil,Follow SOP
CMP01144,2024-12-03,Dr. Reddy's,Prodction,Bangalore,SOP,High,Training Issue,Open,2024-12-20,Non-Compliant,150,Tablet,BT68520,Anil,Urgent
CMP01145,2025-08-11,Sun Pharma,Packaging,Hyderabad,Documentation,High,Material Issue,Open,2025-08-31,Non-Compliant,-5,Tablet,BT28255,Kiran,NA
CMP01146,2025-12-06,Cipla,QA,Pune,SOP,Medium,Human Error,In Progress,2025-12-23,Non-Compliant,65,Syrup,BT44351,Anil,Requires Review
CMP01147,2025-04-23,Sun Pharma,QC,Bangalore,Documentation,Medium,Equipment Failure,In Progress,2025-05-01,Compliant,-5,Capsule,BT82307,Anil,NA
CMP01148,2025-07-16,Sun Pharma,R&D,Bangalore,Calibration,Critical,Documentation Error,Open,2025-07-20,Compliant,150,Ointment,BT32661,Priya,NA
CMP01149,2024-09-27,Dr. Reddy's,Warehouse,Vizag,SOP,Low,Equipment Failure,In Progress,2024-10-11,Non-Compliant,150,Tablet,BT26396,Ravi,Follow SOP
CMP01150,2025-06-29,Lupin,QC,Bangalore,Cleaning,Low,Human Error,Closed,2025-07-22,Compliant,150,Syrup,BT38673,Anil,Urgent
CMP01151,2024-01-26,Aurobindo Pharma,Prodction,Bangalore,Cleaning,Low,Equipment Failure,Closed,2024-01-30,Compliant,-5,Syrup,BT20888,Sneha,Urgent
CMP01152,2025-07-01,Novartis,QA,Pune,Documentation,High,Material Issue,Closed,2025-07-07,Non-Compliant,150,Injection,BT62453,Priya,Requires Review
CMP01153,2024-10-09,Mylan,Packaging,Bangalore,Cleaning,Critical,Documentation Error,Open,2024-10-12,Compliant,75,Capsule,BT57396,Ravi,NA
CMP01154,2025-02-26,Lupin,Production,Vizag,Equipment,High,Human Error,Closed,2025-03-28,Non-Compliant,150,Ointment,BT29970,Ravi,Requires Review
CMP01155,2024-03-29,Cipla,R&D,Hyderabad,Cleaning,Critical,Training Issue,Closed,2024-04-09,Compliant,99,Tablet,BT97894,Kiran,Urgent
CMP01156,2024-07-19,Aurobindo Pharma,Packaging,Bangalore,Calibration,Hgh,Material Issue,Closed,2024-08-06,Compliant,93,Ointment,BT77740,Anil,
CMP01157,2025-03-05,Sun Pharma,Production,Vizag,Documentation,Hgh,Equipment Failure,Closed,2025-03-23,Non-Compliant,-5,Injection,BT20782,Priya,Requires Review
CMP01158,2024-01-31,Aurobindo Pharma,R&D,Pune,SOP,Critical,Human Error,In Progress,2024-02-04,Non-Compliant,7,Capsule,BT31385,Ravi,Requires Review
CMP01159,2024-04-17,Abbott,Warehouse,Hyderabad,SOP,critical,Human Error,In Progress,2024-05-07,Non-Compliant,96,Ointment,BT71162,Kiran,Urgent
CMP01160,2024-02-16,Pfizer,R&D,Chennai,Documentation,Low,Material Issue,Closed,2024-03-12,Compliant,-5,Injection,BT93379,Sneha,
CMP01161,2024-12-02,Cipla,QC,Hyderabad,Documentation,Low,Documentation Error,Open,2024-12-30,Non-Compliant,-5,Tablet,BT71823,Priya,Urgent
CMP01162,2025-09-05,Dr. Reddy's,Production,Chennai,Cleaning,Medium,Equipment Failure,Open,2025-09-30,Compliant,-5,Ointment,BT93065,Sneha,Follow SOP
CMP01163,2025-05-07,Dr. Reddy's,Production,Hyderabad,SOP,Medium,Training Issue,In Progress,2025-05-23,Compliant,-5,Ointment,BT58016,Anil,Urgent
CMP01164,2025-05-27,Novartis,Production,Vizag,SOP,Medium,Human Error,Closed,2025-05-29,Compliant,-5,Syrup,BT82284,Anil,Urgent
CMP01165,2024-09-22,Dr. Reddy's, production ,Vizag,Validation,Critical,Training Issue,In Progress,2024-10-05,Compliant,150,Tablet,BT25130,Sneha,Follow SOP
CMP01166,2024-05-28,GSK,Prodction,Bangalore,SOP,Low,Training Issue,Open,2024-06-10,Compliant,-5,Capsule,BT85744,Priya,Follow SOP
CMP01167,2025-07-08,Dr. Reddy's,Prodction,Hyderabad,Equipment,Low,Equipment Failure,Open,2025-08-05,Compliant,150,Tablet,BT59421,Sneha,Follow SOP
CMP01168,2025-07-17,Pfizer,R&D,Vizag,Equipment,High,Material Issue,Open,2025-07-30,Compliant,150,Tablet,BT25530,Anil,Urgent
CMP01169,2025-03-06,Abbott,QA,Vizag,Validation,Critical,Training Issue,Closed,2025-03-15,Compliant,-5,Tablet,BT68856,Sneha,Follow SOP
CMP01170,2024-04-10,Sun Pharma,QA,Chennai,Cleaning,High,Equipment Failure,Open,2024-04-15,Non-Compliant,3,Injection,BT48367,Sneha,Follow SOP
CMP01171,2024-10-13,GSK,Warehouse,Pune,Documentation,Critical,Training Issue,Closed,2024-10-27,Non-Compliant,-5,Syrup,BT79672,Priya,Urgent
CMP01172,2025-11-11,Abbott,Production,Bangalore,Documentation,Medium,Training Issue,In Progress,2025-12-05,Non-Compliant,150,Capsule,BT60242,Ravi,Requires Review
CMP01173,2025-07-30,Cipla,QC,Chennai,Validation,High,Training Issue,Open,2025-08-05,Non-Compliant,150,Injection,BT27839,Ravi,Urgent
CMP01174,2025-10-30,Aurobindo Pharma,Warehouse,Chennai,Cleaning,Medium,Documentation Error,Closed,2025-11-28,Compliant,-5,Capsule,BT38559,Kiran,Urgent
CMP01175,2025-05-31,GSK,Warehouse,Pune,Validation,Low,Equipment Failure,Open,2025-06-27,Compliant,150,Injection,BT40843,Anil,NA
CMP01176,2024-12-21,Abbott,Production,Pune,Equipment,Medium,Human Error,Closed,2025-01-16,Compliant,-5,Injection,BT63935,Sneha,NA
CMP01177,2025-04-30,Sun Pharma,Packaging,Vizag,Validation,Critical,Training Issue,Open,2025-05-17,Compliant,62,Syrup,BT27070,Sneha,Requires Review
CMP01178,2024-07-03,Abbott,R&D,Bangalore,Calibration,Medium,Documentation Error,Closed,2024-07-05,Compliant,63,Syrup,BT31545,Ravi,Follow SOP
CMP01179,2024-06-10,Pfizer,Packaging,Vizag,Documentation,High,Documentation Error,In Progress,2024-06-30,Compliant,-5,Capsule,BT34534,Ravi,Requires Review
CMP01180,2025-02-27,Dr. Reddy's,Packaging,Hyderabad,Cleaning,Low,Material Issue,Open,2025-03-18,Compliant,150,Tablet,BT38316,Ravi,Urgent
CMP01181,2024-07-17,Abbott,Production,Vizag,Equipment,High,Training Issue,Closed,2024-08-01,Compliant,150,Capsule,BT83819,Anil,Urgent
CMP01182,2025-03-19,Lupin,Packaging,Hyderabad,SOP,Low,Training Issue,In Progress,2025-03-27,Non-Compliant,-5,Ointment,BT38702,Kiran,Requires Review
CMP01183,2024-05-10,Dr. Reddy's,R&D,Pune,SOP,Medium,Training Issue,In Progress,2024-05-25,Compliant,-5,Syrup,BT17798,Priya,Urgent
CMP01184,2025-03-05,Aurobindo Pharma,Warehouse,Chennai,Cleaning,High,Training Issue,In Progress,2025-03-20,Non-Compliant,150,Tablet,BT76278,Kiran,Urgent
CMP01185,2024-11-04,Sun Pharma,Production,Chennai,Documentation,Critical,Human Error,In Progress,,Compliant,77,Capsule,BT34401,Ravi,Follow SOP
CMP01186,2024-11-02,Cipla,QA,Bangalore,SOP,Low,Equipment Failure,Open,2024-12-01,Compliant,1,Capsule,BT56860,Ravi,NA
CMP01187,2024-06-06,Pfizer,QC,Bangalore,Equipment,High,Human Error,Open,2024-07-02,Non-Compliant,-5,Ointment,BT83434,Anil,Requires Review
CMP01188,2025-09-30,Cipla,QA,Hyderabad,Validation,Medium,Human Error,Closed,2025-10-07,Compliant,16,Injection,BT45418,Ravi,Requires Review
CMP01189,2025-08-16,Sun Pharma,Warehouse,Hyderabad,SOP,High,Equipment Failure,Closed,2025-08-18,Non-Compliant,26,Syrup,BT70265,Anil,
CMP01190,2025-01-15,Mylan,QA,Vizag,Cleaning,Low,Training Issue,In Progress,2025-01-24,Compliant,76,Capsule,BT61842,Sneha,NA
CMP01191,2025-12-20,Abbott,Production,Bangalore,SOP,Critical,Material Issue,In Progress,2025-12-28,Non-Compliant,150,Tablet,BT28594,Ravi,
CMP01192,2025-03-11,Lupin, production ,Bangalore,SOP,Medium,Training Issue,Open,2025-03-15,Compliant,-5,Tablet,BT18230,Anil,Requires Review
CMP01193,2024-12-05,Lupin,Production,Vizag,Calibration,High,Human Error,In Progress,2024-12-17,Non-Compliant,-5,Syrup,BT93586,Priya,Follow SOP
CMP01194,2025-04-22,Aurobindo Pharma,QA,Bangalore,Calibration,High,Training Issue,In Progress,2025-05-12,Compliant,76,Tablet,BT49650,Kiran,Urgent
CMP01195,2025-05-19,Cipla,Warehouse,Chennai,Validation,Critical,Material Issue,Closed,2025-05-21,Non-Compliant,150,Ointment,BT17492,Priya,Follow SOP
CMP01196,2025-04-23,Pfizer,Packaging,Chennai,Validation,High,Equipment Failure,In Progress,2025-05-16,Compliant,150,Syrup,BT72629,Priya,Urgent
CMP01197,2024-06-25,Aurobindo Pharma,R&D,Bangalore,Calibration,High,Training Issue,Open,2024-06-26,Non-Compliant,-5,Capsule,BT32624,Priya,Follow SOP
CMP01198,2024-01-09,Lupin,Production,Pune,SOP,Medium,Material Issue,Closed,2024-02-03,Compliant,150,Capsule,BT94688,Ravi,NA
CMP01199,2024-06-22,Sun Pharma,QA,Chennai,Calibration,Medium,Documentation Error,Closed,,Compliant,150,Tablet,BT27613,Sneha,Urgent
CMP01200,2024-01-01,Sun Pharma,QC,Hyderabad,Calibration,Low,Equipment Failure,In Progress,2024-01-10,Compliant,-5,Tablet,BT85356,Priya,Requires Review
CMP01201,2025-01-14,Novartis,QA,Hyderabad,Calibration,Medium,Human Error,Closed,2025-02-08,Compliant,68,Syrup,BT73681,Ravi,Follow SOP
CMP01202,2025-02-13,Cipla,Warehouse,Pune,Equipment,Low,Equipment Failure,In Progress,2025-02-22,Non-Compliant,2,Ointment,BT52672,Priya,Urgent
CMP01203,2024-06-26,Aurobindo Pharma,QC,Vizag,Cleaning,Critical,Human Error,Open,2024-07-03,Non-Compliant,-5,Tablet,BT67052,Anil,Requires Review
CMP01204,2024-07-23,Cipla,Production,Pune,Cleaning,Critical,Documentation Error,In Progress,2024-08-15,Non-Compliant,150,Tablet,BT65311,Priya,Follow SOP
CMP01205,2025-09-10,Dr. Reddy's,QA,Chennai,Validation,Low,Documentation Error,Open,2025-09-20,Compliant,-5,Ointment,BT84007,Priya,Requires Review
CMP01206,2024-11-02,Dr. Reddy's,QA,Pune,SOP,Low,Equipment Failure,Closed,2024-11-25,Non-Compliant,150,Capsule,BT75664,Sneha,
CMP01207,2024-09-18,Cipla,Packaging,Pune,Validation,Low,Material Issue,Open,2024-10-03,Non-Compliant,150,Capsule,BT35933,Kiran,Urgent
CMP01208,2025-12-24,Pfizer,Prodction,Pune,Calibration,Low,Training Issue,Open,2026-01-02,Compliant,-5,Injection,BT40730,Anil,
CMP01209,2025-09-09,Novartis,Production,Hyderabad,Equipment,Medium,Equipment Failure,Closed,2025-09-10,Non-Compliant,36,Syrup,BT16714,Sneha,Urgent
CMP01210,2024-03-25,Novartis,Warehouse,Vizag,Cleaning,High,Material Issue,Open,2024-04-12,Non-Compliant,150,Tablet,BT78087,Anil,
CMP01211,2025-09-15,GSK,Production,Bangalore,Equipment,Low,Human Error,In Progress,2025-10-04,Non-Compliant,-5,Syrup,BT12678,Anil,Requires Review
CMP01212,2025-01-07,Mylan,Warehouse,Chennai,SOP,Low,Equipment Failure,Open,2025-01-21,Non-Compliant,-5,Syrup,BT97277,Priya,NA
CMP01213,2025-02-18,Abbott,R&D,Chennai,Calibration,Low,Training Issue,Open,2025-03-06,Compliant,-5,Syrup,BT76595,Kiran,Urgent
CMP01214,2024-12-02,Novartis,Packaging,Vizag,Equipment,High,Equipment Failure,In Progress,2024-12-09,Non-Compliant,52,Injection,BT93582,Anil,NA
CMP01215,2025-11-17,Novartis,QC,Hyderabad,Validation,Medium,Documentation Error,In Progress,2025-12-08,Non-Compliant,150,Syrup,BT36992,Priya,NA
CMP01216,2024-03-12,Mylan,QA,Hyderabad,Calibration,Low,Material Issue,In Progress,2024-03-25,Compliant,63,Ointment,BT30174,Sneha,Follow SOP
CMP01217,2024-07-27,Lupin,QA,Chennai,Equipment,Critical,Equipment Failure,Closed,2024-08-21,Non-Compliant,21,Capsule,BT87510,Kiran,Requires Review
CMP01218,2024-03-30,Mylan,QA,Chennai,Cleaning,critical,Documentation Error,Open,2024-04-21,Non-Compliant,77,Tablet,BT90862,Anil,
CMP01219,2025-03-25,GSK,Production,Bangalore,Calibration,High,Equipment Failure,Open,2025-04-01,Compliant,-5,Tablet,BT71067,Kiran,NA
CMP01220,2025-02-28,Pfizer,Packaging,Chennai,Validation,Low,Human Error,Open,2025-03-16,Non-Compliant,150,Ointment,BT96267,Priya,
CMP01221,2024-04-05,Cipla,Production,Pune,Calibration,Medium,Training Issue,Open,2024-04-16,Non-Compliant,7,Tablet,BT77263,Kiran,NA
CMP01222,2025-06-14,Lupin,Production,Bangalore,Validation,Critical,Training Issue,Open,2025-07-05,Compliant,59,Ointment,BT76537,Kiran,Follow SOP
CMP01223,2025-08-01,Dr. Reddy's,R&D,Chennai,Cleaning,critical,Human Error,Open,2025-08-07,Non-Compliant,150,Capsule,BT12038,Kiran,NA
CMP01224,2025-06-27,Novartis,Production,Vizag,Calibration,Medium,Training Issue,Closed,2025-07-02,Non-Compliant,150,Ointment,BT60002,Priya,Follow SOP
CMP01225,2024-12-08,Cipla,R&D,Bangalore,SOP,Hgh,Training Issue,Open,2024-12-25,Non-Compliant,77,Ointment,BT21799,Priya,Requires Review
CMP01226,2025-04-14,Sun Pharma,QA,Vizag,Validation,Low,Documentation Error,In Progress,2025-04-26,Non-Compliant,1,Injection,BT41756,Sneha,Follow SOP
CMP01227,2024-05-16,Dr. Reddy's,R&D,Chennai,Cleaning,High,Training Issue,Closed,2024-06-13,Compliant,150,Injection,BT76849,Kiran,Requires Review
CMP01228,2024-05-01,Cipla,R&D,Vizag,SOP,Critical,Equipment Failure,Closed,2024-05-13,Compliant,150,Syrup,BT89209,Kiran,
CMP01229,2025-02-21,Cipla,Packaging,Vizag,Calibration,Low,Human Error,Closed,2025-03-03,Compliant,-5,Syrup,BT34185,Priya,Urgent
CMP01230,2025-07-31,Novartis,QA,Vizag,SOP,Low,Training Issue,Closed,2025-08-20,Compliant,-5,Ointment,BT81848,Priya,Requires Review
CMP01231,2024-11-24,Cipla,Packaging,Bangalore,Cleaning,Critical,Human Error,Closed,2024-12-19,Compliant,150,Ointment,BT32631,Ravi,
CMP01232,2024-09-14,Dr. Reddy's,Packaging,Vizag,SOP,Medium,Documentation Error,Open,2024-10-13,Compliant,1,Injection,BT48992,Ravi,Urgent
CMP01233,2025-02-12,Lupin,Packaging,Chennai,Documentation,Low,Equipment Failure,Closed,2025-02-17,Compliant,3,Ointment,BT85354,Sneha,Follow SOP
CMP01234,2024-06-04,Novartis,R&D,Bangalore,SOP,Critical,Equipment Failure,Closed,2024-07-03,Compliant,-5,Capsule,BT17289,Kiran,Requires Review
CMP01235,2024-08-27,Mylan,QA,Bangalore,Validation,Low,Material Issue,Closed,2024-09-07,Compliant,-5,Tablet,BT95070,Anil,Urgent
CMP01236,2025-06-30,Novartis,Production,Hyderabad,Validation,critical,Documentation Error,In Progress,2025-07-05,Non-Compliant,62,Injection,BT10881,Anil,Requires Review
CMP01237,2024-11-10,Mylan,QC,Bangalore,Cleaning,Low,Human Error,Open,2024-11-26,Compliant,150,Syrup,BT35749,Priya,NA
CMP01238,2025-05-23,Pfizer,Production,Chennai,Calibration,Medium,Material Issue,In Progress,2025-06-04,Compliant,76,Ointment,BT73475,Priya,Requires Review
CMP01239,2025-04-15,Lupin,QA,Chennai,Validation,High,Human Error,Closed,2025-04-17,Non-Compliant,56,Syrup,BT80063,Sneha,Requires Review
CMP01240,2024-08-18,Abbott,Production,Hyderabad,Calibration,Low,Material Issue,Closed,2024-08-29,Compliant,-5,Capsule,BT96168,Priya,
CMP01241,2025-08-30,Pfizer,Production,Chennai,Documentation,High,Training Issue,Closed,2025-09-11,Compliant,-5,Tablet,BT52068,Sneha,Follow SOP
CMP01242,2024-10-04,Abbott,Packaging,Pune,Documentation,Critical,Human Error,Closed,2024-10-27,Compliant,76,Tablet,BT50826,Anil,Follow SOP
CMP01243,2024-04-30,Dr. Reddy's,QC,Chennai,Documentation,Low,Equipment Failure,In Progress,2024-05-18,Non-Compliant,51,Tablet,BT41266,Kiran,Follow SOP
CMP01244,2025-07-11,Cipla,Warehouse,Pune,Equipment,High,Equipment Failure,In Progress,2025-07-29,Non-Compliant,150,Injection,BT67321,Kiran,Requires Review
CMP01245,2024-07-27,Lupin,QA,Bangalore,Documentation,High,Material Issue,In Progress,2024-08-20,Compliant,150,Syrup,BT15579,Kiran,
CMP01246,2025-07-25,Lupin,Production,Vizag,Documentation,Medium,Human Error,Open,2025-08-10,Compliant,150,Tablet,BT22615,Anil,
CMP01247,2024-10-09,Novartis,QC,Hyderabad,Equipment,Low,Documentation Error,In Progress,2024-10-27,Compliant,19,Injection,BT39607,Kiran,Urgent
CMP01248,2025-11-25,Sun Pharma,Warehouse,Chennai,Calibration,Critical,Equipment Failure,In Progress,2025-11-26,Compliant,150,Tablet,BT47915,Sneha,NA
CMP01249,2025-09-24,Cipla,QC,Pune,SOP,Medium,Equipment Failure,Closed,2025-10-13,Non-Compliant,150,Capsule,BT11783,Priya,Urgent
CMP01250,2024-03-16,Novartis, production ,Chennai,Cleaning,High,Human Error,Closed,,Compliant,51,Tablet,BT61934,Sneha,Requires Review
CMP01251,2025-03-20,Lupin,Production,Hyderabad,Validation,High,Material Issue,In Progress,2025-04-16,Compliant,2,Ointment,BT15741,Kiran,NA
CMP01252,2024-06-17,Aurobindo Pharma,R&D,Pune,Equipment,Medium,Material Issue,Closed,2024-06-19,Non-Compliant,30,Ointment,BT95100,Priya,Urgent
CMP01253,2024-02-12,Lupin,Packaging,Bangalore,Equipment,Critical,Training Issue,In Progress,2024-02-14,Compliant,150,Injection,BT82985,Kiran,Follow SOP
CMP01254,2025-12-11,Mylan,QC,Pune,Equipment,Hgh,Training Issue,In Progress,2025-12-21,Compliant,150,Injection,BT62184,Sneha,Requires Review
CMP01255,2024-06-20,Sun Pharma,R&D,Vizag,Cleaning,High,Human Error,Closed,2024-07-10,Compliant,-5,Syrup,BT13995,Sneha,NA
CMP01256,2024-10-30,Dr. Reddy's,R&D,Bangalore,Validation,Medium,Training Issue,Open,2024-11-14,Compliant,48,Tablet,BT18893,Sneha,Requires Review
CMP01257,2025-11-26,Mylan,R&D,Hyderabad,Equipment,Low,Equipment Failure,Open,2025-12-20,Non-Compliant,39,Capsule,BT42151,Kiran,Follow SOP
CMP01258,2024-11-10,Pfizer,Packaging,Pune,Validation,High,Human Error,Closed,2024-11-25,Non-Compliant,-5,Tablet,BT94277,Kiran,
CMP01259,2025-06-28,GSK,Warehouse,Vizag,SOP,High,Training Issue,In Progress,2025-07-11,Non-Compliant,-5,Ointment,BT70293,Sneha,
CMP01260,2024-01-08,Abbott,R&D,Hyderabad,Validation,Critical,Training Issue,Open,2024-01-20,Compliant,83,Ointment,BT34328,Priya,NA
CMP01261,2025-09-09,Abbott,Warehouse,Vizag,Calibration,Critical,Equipment Failure,Open,2025-09-21,Non-Compliant,150,Tablet,BT34385,Kiran,Requires Review
CMP01262,2024-11-25,Cipla,QA,Bangalore,SOP,Critical,Documentation Error,Closed,2024-12-03,Compliant,-5,Capsule,BT39338,Kiran,Follow SOP
CMP01263,2025-10-29,Dr. Reddy's,Production,Pune,Validation,Medium,Equipment Failure,Open,2025-11-03,Compliant,150,Injection,BT28127,Priya,Follow SOP
CMP01264,2025-05-21,Dr. Reddy's,Prodction,Bangalore,Equipment,Medium,Training Issue,Open,2025-06-12,Non-Compliant,150,Injection,BT67202,Kiran,
CMP01265,2025-09-29,Aurobindo Pharma,Prodction,Vizag,SOP,Medium,Documentation Error,In Progress,2025-10-02,Compliant,150,Syrup,BT71268,Sneha,Requires Review
CMP01266,2024-07-27,Abbott,Warehouse,Hyderabad,SOP,Low,Material Issue,Closed,2024-07-30,Compliant,150,Tablet,BT53916,Kiran,Follow SOP
CMP01267,2024-06-22,Lupin,Packaging,Hyderabad,SOP,High,Documentation Error,Closed,2024-07-12,Compliant,-5,Syrup,BT72028,Anil,
CMP01268,2024-06-20,Sun Pharma,Warehouse,Hyderabad,SOP,Hgh,Documentation Error,Open,2024-07-04,Non-Compliant,150,Injection,BT63952,Ravi,Follow SOP
CMP01269,2025-08-10,Mylan,QC,Chennai,Calibration,High,Documentation Error,In Progress,2025-08-25,Non-Compliant,77,Injection,BT88478,Kiran,Urgent
CMP01270,2024-02-05,Cipla,Prodction,Pune,Cleaning,High,Training Issue,Open,2024-02-24,Compliant,-5,Capsule,BT87395,Anil,Urgent
CMP01271,2024-04-13,Dr. Reddy's,Production,Bangalore,Validation,Medium,Training Issue,In Progress,2024-04-18,Non-Compliant,150,Tablet,BT10535,Ravi,Requires Review
CMP01272,2025-12-02,Abbott,Warehouse,Bangalore,SOP,Medium,Equipment Failure,Closed,2025-12-17,Non-Compliant,150,Ointment,BT74447,Ravi,
CMP01273,2025-05-28,GSK,QA,Bangalore,Documentation,Medium,Documentation Error,In Progress,2025-06-14,Compliant,-5,Tablet,BT36205,Anil,
CMP01274,2025-10-19,Novartis,Warehouse,Hyderabad,Calibration,High,Training Issue,In Progress,2025-10-31,Non-Compliant,150,Ointment,BT45302,Kiran,Urgent
CMP01275,2024-07-16,Dr. Reddy's,R&D,Hyderabad,Validation,Medium,Human Error,In Progress,2024-08-14,Compliant,54,Syrup,BT62530,Priya,NA
CMP01276,2024-04-11,Abbott,QC,Chennai,Cleaning,High,Training Issue,Closed,2024-04-25,Non-Compliant,150,Tablet,BT32563,Anil,Urgent
